"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1487697801","1021 Morehead Medical Dr","Suite A","Charlotte","NC","282042990","US","9804422000","",""
"1649564394","708 McBrayer Homestead Rd","","Shelby","NC","281529532","US","9804872090","",""
"1659665560","7420 Market St","","Wilmington","NC","284119453","US","9103628765","",""
"1659665560","5145 S College Rd","","Wilmington","NC","284122207","US","9103628765","",""
"1659665560","1520 Physicians Dr","","Wilmington","NC","284017356","US","9103628765","",""
"1659665560","3009 Medical Plaza Ln","","Southport","NC","284615194","US","9103628765","",""
"1295172328","16455 Statesville Rd","Suite 200","Huntersville","NC","280787135","US","7043028600","",""
"1295172328","10650 Park Rd","Suite 420","Charlotte","NC","282108538","US","7043028700","",""
"1295172328","332 N Trade St","Suite 2000","Matthews","NC","281051728","US","7043028500","",""
"1295172328","15110 John J Delaney Dr","Suite 200","Charlotte","NC","282773544","US","7043028100","",""
"1417277112","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1417277112","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1417277112","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1417277112","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1619916640","10650 Park Rd","Suite 220","Charlotte","NC","282108538","US","7046673840","",""
"1619916640","1900 Brunswick Ave","","Charlotte","NC","282071822","US","7043041110","",""
"1619916640","100 Medical Park Dr","Suite 210","Concord","NC","280252948","US","7044036100","",""
"1619916640","2550 Court Dr","Suite 202","Gastonia","NC","280542152","US","7048612290","",""
"1013119148","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1013119148","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1013119148","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1013119148","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1578882593","1509 Doctors Cir","Bldg C","Wilmington","NC","284017403","US","9106627500","",""
"1578882593","1960 S 16th St","","Wilmington","NC","284016676","US","9106627500","",""
"1003253931","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1003253931","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1003253931","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1003253931","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1366929010","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1366929010","1653 Campus Park Dr","Suite A","Monroe","NC","281124005","US","7042832000","",""
"1366929010","920 Church St N","","Concord","NC","280252927","US","7044033664","",""
"1366929010","14214 Ballantyne Lake Rd","","Charlotte","NC","282773372","US","7043818840","",""
"1164465720","100 Medical Park Dr","Suite 310","Concord","NC","280252948","US","7044032660","",""
"1255744702","1001 Blythe Blvd","Medical Center Plaza, Suite 200","Charlotte","NC","282035866","US","7043818840","",""
"1255744702","10648 Park Rd","","Charlotte","NC","282108407","US","7043559330","",""
"1255744702","487 Lake Concord Rd NE","","Concord","NC","280252934","US","7044030300","",""
"1255744702","275 Beatty Dr","","Belmont","NC","280122715","US","7043559330","",""
"1578766192","202 E Grover St","","Shelby","NC","281503977","US","9804872360","",""
"1811259187","5348 Carroll Canyon Rd Ste 101","","San Diego","CA","921211753","US","8587075808","","8589992309"
"1609070192","4525 Cameron Valley Pkwy","Suite 1600","Charlotte","NC","282114369","US","7045123800","",""
"1609070192","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044464490","",""
"1225265531","332 N Trade St","Suite 1500","Matthews","NC","281051728","US","7045126820","",""
"1225265531","4501 Cameron Valley Pkwy","Suite 100","Charlotte","NC","282114297","US","7043677400","",""
"1225265531","7800 Providence Rd","Suite 203","Charlotte","NC","282262952","US","7045122610","",""
"1225265531","6235 Blakeney Park Dr","Suite 100","Charlotte","NC","282775658","US","7045125060","",""
"1396007704","1025 Morehead Medical Dr","Suite 500","Charlotte","NC","282042963","US","7044462320","",""
"1396007704","200 S College St","Suite 500","Charlotte","NC","282022012","US","7043028800","",""
"1396007704","332 N Trade St","Suite 2000","Matthews","NC","281051728","US","7043028500","",""
"1396007704","10650 Park Rd","Suite 420","Charlotte","NC","282108538","US","7043028700","",""
"1053673483","920 Church St N","Suite 255","Concord","NC","280252927","US","7044031331","",""
"1053673483","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1053673483","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1053673483","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1871521310","1025 Morehead Medical Dr","Suite 400","Charlotte","NC","282042963","US","7044461700","",""
"1871521310","1025 Morehead Medical Dr","Suite 450","Charlotte","NC","282042963","US","7044467800","",""
"1871521310","15110 John J Delaney Dr","Suite 100","Charlotte","NC","282773544","US","7045125100","",""
"1871521310","1025 Morehead Medical Dr","Suite 500","Charlotte","NC","282042963","US","7044462320","",""
"1295939106","1100 Blythe Blvd","","Charlotte","NC","282035814","US","7043554475","",""
"1871888479","433 McAlister Rd","","Lincolnton","NC","280924147","US","9802126018","",""
"1871888479","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1871888479","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1871888479","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1407050248","14508 James B White Hwy S","","Tabor City","NC","284638358","US","9106537000","",""
"1144541087","400 E Morehead St","Suite 202","Charlotte","NC","282022610","US","7043550607","",""
"1144541087","1025 Morehead Medical Dr","Suite 200C","Charlotte","NC","282042963","US","7043550607","",""
"1285929539","1001 Blythe Blvd","Suite 300 - Thoracic Surgery:","Charlotte","NC","282035866","US","7043730212","",""
"1285929539","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1285929539","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1285929539","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1609811264","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1609811264","10628 Park Rd","","Charlotte","NC","282108407","US","7045125363","",""
"1609811264","2001 Vail Ave","","Charlotte","NC","282071248","US","7045125363","",""
"1609811264","1000 Blythe Blvd","","Charlotte","NC","282035812","US","7045125363","",""
"1063449916","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1063449916","4501 Cameron Valley Pkwy","Suite 100","Charlotte","NC","282114297","US","7043677400","",""
"1063449916","2544 Court Dr","Suite C","Gastonia","NC","280543450","US","7048675356","",""
"1063449916","6235 Blakeney Park Dr","Suite 100","Charlotte","NC","282775658","US","7045125060","",""
"1477758522","706 W King St","","Kings Mountain","NC","280862708","US","9804875470","",""
"1477758522","16740 Davidson Concord Rd","","Davidson","NC","280368746","US","7044442400","",""
"1346245040","10650 Park Rd","Suite 220","Charlotte","NC","282108538","US","7046673840","",""
"1346245040","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1346245040","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1346245040","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1235578931","275 Beatty Dr","","Belmont","NC","280122715","US","7043559330","",""
"1235578931","10648 Park Rd","","Charlotte","NC","282108407","US","7043559330","",""
"1235578931","487 Lake Concord Rd NE","","Concord","NC","280252934","US","7044030300","",""
"1871932202","1656 Riverchase Blvd","Suite 2400","Rock Hill","SC","297322084","US","8033295131","",""
"1225299746","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1225299746","1001 Blythe Blvd","Medical Center Plaza, Suite 200","Charlotte","NC","282035866","US","7043818840","",""
"1225299746","1801 Rozzelles Ferry Rd","","Charlotte","NC","282084228","US","7044469987","",""
"1225299746","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1639490204","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1639490204","134 Medical Park Rd","Suite 111 - Adult Cardiology","Mooresville","NC","281178526","US","7048019100","",""
"1639490204","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1639490204","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1356755391","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1356755391","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1356755391","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1356755391","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1649208935","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1649208935","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1649208935","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1649208935","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1548497381","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1548497381","2001 Vail Ave","","Charlotte","NC","282071248","US","7043047000","",""
"1548497381","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1548497381","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1386871127","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1386871127","1021 Morehead Medical Dr","Suite A","Charlotte","NC","282042990","US","9804422000","",""
"1386871127","447 McAlister Rd","Suite 1600","Lincolnton","NC","280924114","US","9802125100","",""
"1386871127","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1851773477","100 Medical Park Dr","Suite 310","Concord","NC","280252948","US","7044032660","",""
"1053805523","2630 E 7th St","Ste 100","Charlotte","NC","282044318","US","7043559484","",""
"1053805523","14214 Ballantyne Lake Rd","Ste 200","Charlotte","NC","282773372","US","7046672681","",""
"1053805523","2550 Court Dr","Ste 202","Gastonia","NC","280542152","US","7044468100","",""
"1275562571","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1275562571","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1275562571","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1275562571","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1154527836","501 Billingsley Rd","","Charlotte","NC","282111009","US","7043582700","",""
"1154527836","501 Billingsley Rd","Suite A","Charlotte","NC","282111009","US","7044442400","",""
"1598993107","112 Medical Village Dr","Suite G","Wallace","NC","284661668","US","9102850333","",""
"1598993107","5145 S College Rd","","Wilmington","NC","284122207","US","9107921144","",""
"1598993107","7420 Market St","","Wilmington","NC","284119453","US","9106862525","",""
"1598993107","1333 S Dickinson Dr","Suite 240","Leland","NC","284516430","US","9103320241","",""
"1427430958","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1427430958","920 Church St N","","Concord","NC","280252927","US","7044033664","",""
"1427430958","14214 Ballantyne Lake Rd","","Charlotte","NC","282773372","US","7043818840","",""
"1427430958","2550 Court Dr","","Gastonia","NC","280542152","US","7043818840","",""
"1073519385","1550 Faulk St","Suite 3100","Monroe","NC","281125086","US","7046673410","",""
"1588892111","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1588892111","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1588892111","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1588892111","920 Church St N","Suite 255","Concord","NC","280252927","US","7044031331","",""
"1093036337","1585 Forney Creek Pkwy","Suite 2100","Denver","NC","280379514","US","7044890365","",""
"1124058136","9726 Sam Furr Rd","","Huntersville","NC","280788218","US","7048634878","",""
"1124058136","3030 Randolph Rd","Suite 105","Charlotte","NC","282111368","US","7048634878","",""
"1124058136","14214 Ballantyne Lake Rd","Suite 150B","Charlotte","NC","282773372","US","7048634878","",""
"1124058136","5735 Prosperity Crossing Dr","Suite 2100","Charlotte","NC","282691360","US","7048634878","",""
"1588698724","200 S College St","Suite 500","Charlotte","NC","282022012","US","7044467800","",""
"1588698724","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461544","",""
"1588698724","6030 W Highway 74","Suite B","Indian Trail","NC","280793468","US","7044467800","",""
"1588698724","7810 Providence Rd","Suite 105","Charlotte","NC","282262954","US","7044467800","",""
"1114239316","706 W King St","","Kings Mountain","NC","280862708","US","9804875470","",""
"1407207012","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1407207012","704 Gold Hill Rd","Suite 1200","Fort Mill","SC","297158906","US","7046673380","",""
"1407207012","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1407207012","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1003847310","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1003847310","441 McAlister Rd","Suite 1200","Lincolnton","NC","280924126","US","9802126200","",""
"1003847310","1021 Morehead Medical Dr","Suite A","Charlotte","NC","282042990","US","9804422000","",""
"1003847310","1021 Morehead Medical Dr","Suite 6100","Charlotte","NC","282042990","US","9804422000","",""
"1093740029","2001 Vail Ave","","Charlotte","NC","282071248","US","7043047000","",""
"1093740029","1106 Reynolds St","Suite 100","Monroe","NC","281124375","US","7042895443","",""
"1093740029","501 Billingsley Rd","Cottage B","Charlotte","NC","282111009","US","7044445881","",""
"1093740029","1801 Rozzelles Ferry Rd","","Charlotte","NC","282084228","US","7044469987","",""
"1679504245","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1679504245","1090 Vinehaven Dr NE","","Concord","NC","280252438","US","7044037580","",""
"1679504245","1025 Morehead Medical Dr","Suite 300","Charlotte","NC","282042963","US","7043551813","",""
"1679504245","14214 Ballantyne Lake Rd","Ste 200","Charlotte","NC","282773372","US","7046672681","",""
"1134151921","15110 John J Delaney Dr","Suite 100","Charlotte","NC","282773544","US","7045125100","",""
"1134151921","10628 Park Rd","","Charlotte","NC","282108407","US","7045127562","",""
"1134151921","13640 Steelecroft Pkwy","Suite 240","Charlotte","NC","282787565","US","7045123860","",""
"1114958295","15110 John J Delaney Dr","Suite 100","Charlotte","NC","282773544","US","7045125100","",""
